Unnamed: 0,image_name,speaker,japanese_text,romaji,translation,translation_notes,ocr_confidence,translation_confidence,sentence_count,joined_japanese_text,text_length
248,danshari_20250111_223024.png,danshari,"['少年', '私はハトは出さない...と']","['shounen', 'watashi wa hato wa dasanai... to']","['Boy', ""I won't bring out the dove...""]","This appears to be dialogue from a game or visual novel. The context suggests someone is refusing to perform a dove trick, possibly in a magic performance or similar situation.",1,1,2,少年私はハトは出さない…と,13
195,danshari_20250111_212922.png,danshari,['ごきげんよう。菫の町の諸君'],['Gokigen you. Sumire no machi no shokun'],"['Greetings, ladies and gentlemen of Sumire Town']",This appears to be a greeting text from what looks like a game or visual novel interface. 'Sumire no machi' means 'Violet Town' or 'Town of Violets',1,1,1,ごきげんよう。菫の町の諸君,13
199,danshari_20250111_212945.png,danshari,['ふるって挑戦してもらいたい'],['Furutte chousen shite moraitai'],"[""I'd like you to actively take on this challenge""]",The phrase 'ふるって' (furutte) implies doing something actively/enthusiastically. This appears to be dialogue from what seems to be a game or visual novel interface.,1,0.9,1,ふるって挑戦してもらいたい,13
250,danshari_20250111_223037.png,danshari,"['な、なんでもない!', '下がれ!']","['na, nandemonnai!', 'sagare!']","['N-nothing at all!', 'Stand back!']",This appears to be dialogue from a game or visual novel. The first line shows hesitation (indicated by the stuttered な). The second line is a command to stay away or stand back.,1,1,2,な、なんでもない！下がれ！,13
163,danshari_20250110_200806.png,danshari,['少年、いい犬を連れているな'],"['shounen, ii inu wo tsurete iru na']","[""Boy, you've got a good dog there""]","This appears to be dialogue from what seems like a game or visual novel. The speaker is making an observation about someone's dog in a casual/friendly manner. The な (na) at the end adds a masculine, assertive tone to the statement.",1,1,1,少年、いい犬を連れているな,13
172,danshari_20250110_212907.png,danshari,['だが心配は無用だ、諸君！'],"['Daga shinpai wa muyou da, shokun!']","[""But there's no need to worry, everyone!""]","This appears to be a confident or reassuring statement, using a somewhat formal/theatrical tone with 'shokun' (諸君) which is a formal way to address a group. The speaker is trying to allay concerns.",1,1,1,だが心配は無用だ、諸君！,12
190,danshari_20250111_212702.png,danshari,['やめろ、出力が乱れる！'],"['Yamero, shutsuryoku ga midareru!']","['Stop it, the output is becoming unstable!']",This appears to be a warning or exclamation about some system or process becoming unstable/disrupted. The tone is commanding/urgent.,1,1,1,やめろ、出力が乱れる！,11
160,danshari_20250110_200748.png,danshari,['私は...ハトなど出さん...'],['Watashi wa... hato nado dasan...'],"[""I... won't bring out doves or such things...""]","The speaker is refusing or expressing reluctance about producing/showing doves, likely in context of a magic performance. The '...' indicates hesitation or reluctance in their speech. The style is somewhat formal/old-fashioned due to the use of 'dasan' instead of 'dasanai'.",1,1,1,私は…ハトなど出さん…,11
246,danshari_20250111_223013.png,danshari,['そうか、お前もいたか'],"['souka, omae mo ita ka']","['I see, so you were here too']","This is a casual/rough way of speaking, using 'omae' (informal 'you') and the casual past tense 'ita'. The speaker seems to be addressing someone in a familiar or potentially condescending way.",1,1,1,そうか、お前もいたか,10
153,danshari_20250110_200709.png,danshari,['だ、誰のことだ？ 少年'],"['da, dare no koto da? shounen']",['Who are you talking about? Boy'],"This appears to be dialogue from a game or visual novel. The speaker seems to be questioning someone about another person, with '少年' (shounen/boy) being either an address to the person they're speaking to or referring to the person being discussed.",1,1,1,だ、誰のことだ？少年,10
151,danshari_20250110_200654.png,danshari,"['犬？', 'お前は...まさか!']","['Inu?', 'Omae wa... masaka!']","['A dog?', 'You are... could it be!']",This appears to be dialogue from a game or visual novel. The speaker seems surprised and is making a realization about someone possibly being a dog. The '...' indicates hesitation or dramatic pause.,1,1,2,犬？お前は…まさか！,10
236,danshari_20250111_220858.png,danshari,['お前に何がわかる...'],['omae ni nani ga wakaru...'],['What do you know...'],This is a dismissive/confrontational phrase often used in anime/manga to question someone's understanding or knowledge in a somewhat hostile way. The trailing dots (...) add a sense of disdain or contempt.,1,1,1,お前に何がわかる…,9
155,danshari_20250110_200731.png,danshari,['へ、へんなマント...'],"['he, henna manto...']","['Uh, what a weird cloak...']","The speaker appears hesitant or nervous, indicated by the stuttering 'へ、' (he) at the beginning. The ellipsis (...) suggests uncertainty or trailing off thoughts.",1,1,1,へ、へんなマント…,9
161,danshari_20250110_200754.png,danshari,['犬も出さんわー!!'],['Inu mo desan wa!!'],"[""The dogs won't come out either!!""]","This appears to be in a casual/colloquial style with the Kansai dialect ending 'わー' (wa). The も (mo) particle implies 'also/either', suggesting this is part of a broader conversation about things not coming out/appearing.",1,0.9,1,犬も出さんわー！！,9
211,danshari_20250111_215757.png,danshari,['さあ勝負を始めよう'],['saa shoubu wo hajimeyou'],"[""Now, let's begin the match/game""]","This is a common phrase used at the start of games or competitions in Japanese. 'さあ' (saa) adds emphasis and urgency, while '勝負' (shoubu) specifically refers to a match, contest, or game where there will be a winner and loser.",1,1,1,さあ勝負を始めよう,9
177,danshari_20250111_211233.png,danshari,['誰かをお探しかな？'],['Dareka wo osagashi kana?'],['Are you looking for someone?'],This is a casual question using the particle かな (kana) which adds a wondering or questioning tone. The お探し (osagashi) is a polite form of 探す (sagasu - to search/look for).,1,1,1,誰かをお探しかな？,9
237,danshari_20250111_220905.png,danshari,['何を言っている...'],['Nani wo itte iru...'],['What are (you) saying...'],This is a common Japanese phrase expressing confusion or disbelief at what someone has said. The ellipsis (...) adds a sense of bewilderment or skepticism.,1,1,1,何を言っている…,8
216,danshari_20250111_220130.png,danshari,['ん!? 動かんぞ?'],['n!? ugokanzo?'],"[""Huh!? It won't move?""]",This appears to be a question expressing surprise or confusion about something not moving or working as expected. The 'ぞ' (zo) adds emphasis and is commonly used in casual male speech.,1,1,1,ん！？動かんぞ？,8
243,danshari_20250111_221525.png,danshari,['風が吹いたか...'],['Kaze ga fuita ka...'],['So the wind has blown...'],"This is a contemplative statement, with the '...' indicating a trailing thought. The か (ka) particle here is used rhetorically rather than as a question.",1,1,1,風が吹いたか…,7
218,danshari_20250111_220213.png,danshari,['よし、動いた！'],"['Yoshi, ugoita!']","['Alright, it moved!']",This is a simple exclamation expressing success or satisfaction that something has started moving or working.,1,1,1,よし、動いた！,7
238,danshari_20250111_221043.png,danshari,['なんだこれは'],['nanda kore wa'],['What is this?'],This is a casual/informal way of asking 'what is this?' in Japanese. The speaker appears to be questioning or expressing surprise about something.,1,1,1,なんだこれは,6
240,danshari_20250111_221211.png,danshari,['...スミ!?'],['...sumi!?'],['...Sumi!?'],"This appears to be an exclamation of surprise or realization, possibly referring to someone or something named 'Sumi'",1,1,1,…スミ！？,5
224,danshari_20250111_220339.png,danshari,['なんだ！？'],['nanda!?'],['What is it!?'],"This is a common Japanese expression of surprise or confusion, often used when someone encounters something unexpected",1,1,1,なんだ！？,5
235,danshari_20250111_220853.png,danshari,['お前に、'],"['omae ni,']","['To you,']",This appears to be the start of a sentence in what looks like a dialogue box from a game. 'お前' (omae) is a rough/informal way of saying 'you' in Japanese.,1,1,1,お前に、,4
166,danshari_20250110_200820.png,danshari,['行くぞ！'],['Iku zo!'],"[""Let's go!""]",This is a casual/masculine way of saying 'let's go' using ぞ (zo) as an emphatic particle. It's commonly used in anime and manga to express determination or rally others.,1,1,1,行くぞ！,4
176,danshari_20250110_212924.png,danshari,['以上だ'],['ijō da'],"[""That's all""]","This is a common Japanese phrase used to conclude or end something, literally meaning 'that is all' or 'that's it'",1,1,1,以上だ,3
